num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2021S000091;03/01/2021;2:20:00;PASEO. LA HABANA / CALL. VERACRUZ;22;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"441638,697";"4477876,082";S;NULL
2021S000093;02/01/2021;22:20:00;"CALL. ALCALA, 154";154;4;SALAMANCA;Atropello a persona;Despejado;Sin especificar;Conductor;Desconocido;Desconocido;NULL;NULL;"443355,416";"4475527,929";N;NULL
2021S000093;02/01/2021;22:20:00;"CALL. ALCALA, 154";154;4;SALAMANCA;Atropello a persona;Despejado;Sin especificar;Peatón;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;"443355,416";"4475527,929";N;NULL
2021S000099;02/01/2021;11:25:00;AVDA. CONCHA ESPINA / CALL. SERRANO;49;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;"442224,232";"4478114,625";N;NULL
2021S000099;02/01/2021;11:25:00;AVDA. CONCHA ESPINA / CALL. SERRANO;49;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;"442224,232";"4478114,625";N;NULL
2021S000099;02/01/2021;11:25:00;AVDA. CONCHA ESPINA / CALL. SERRANO;49;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"442224,232";"4478114,625";N;NULL
2021S000101;02/01/2021;11:50:00;"CMNO. POZO DEL TIO RAIMUNDO, 1A";1A;18;VILLA DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"444736,523";"4469443,253";N;NULL
2021S000101;02/01/2021;11:50:00;"CMNO. POZO DEL TIO RAIMUNDO, 1A";1A;18;VILLA DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;"444736,523";"4469443,253";N;NULL
2021S000101;02/01/2021;11:50:00;"CMNO. POZO DEL TIO RAIMUNDO, 1A";1A;18;VILLA DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"444736,523";"4469443,253";N;NULL
2021S000101;02/01/2021;11:50:00;"CMNO. POZO DEL TIO RAIMUNDO, 1A";1A;18;VILLA DE VALLECAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;"444736,523";"4469443,253";N;NULL
2021S000104;03/01/2021;9:45:00;"CALL. ALCALA, 573";573;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"447822,792";"4477299,71";N;NULL
2021S000104;03/01/2021;9:45:00;"CALL. ALCALA, 573";573;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;"447822,792";"4477299,71";N;NULL
2021S000105;03/01/2021;11:50:00;CALL. VIRGEN DE LOURDES / CALL. SALVADOR DE MADARIAGA;16;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;"444214,757";"4476365,27";N;NULL
2021S000106;02/01/2021;22:15:00;"CALL. GODELLA, 245";245;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"441648,613";"4465830,987";N;NULL
2021S000106;02/01/2021;22:15:00;"CALL. GODELLA, 245";245;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441648,613";"4465830,987";N;NULL
2021S000106;02/01/2021;22:15:00;"CALL. GODELLA, 245";245;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;"441648,613";"4465830,987";N;NULL
2021S000107;02/01/2021;19:30:00;"AVDA. PABLO IGLESIAS, 17";17;7;CHAMBERÍ;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"439932,01";"4477593,38";N;NULL
2021S000108;03/01/2021;15:15:00;AVDA. AMERICA / CALL. CARTAGENA;31;5;CHAMARTÍN;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"442910,948";"4476721,285";N;NULL
2021S000108;03/01/2021;15:15:00;AVDA. AMERICA / CALL. CARTAGENA;31;5;CHAMARTÍN;Caída;Despejado;Motocicleta > 125cc;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"442910,948";"4476721,285";N;NULL
2021S000110;02/01/2021;20:58:00;"AVDA. ENSANCHE DE VALLECAS, 12";12;18;VILLA DE VALLECAS;Alcance;Despejado;Ciclomotor;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"447907,569";"4469068,654";N;NULL
2021S000110;02/01/2021;20:58:00;"AVDA. ENSANCHE DE VALLECAS, 12";12;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"447907,569";"4469068,654";N;NULL
2021S000111;03/01/2021;14:46:00;CALL. TOLEDO / PLAZA. CEBADA;65;1;CENTRO;Caída;Despejado;Ciclomotor;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"439892,307";"4473634,649";N;NULL
2021S000111;03/01/2021;14:46:00;CALL. TOLEDO / PLAZA. CEBADA;65;1;CENTRO;Caída;Despejado;Furgoneta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;"439892,307";"4473634,649";N;NULL
2021S000112;03/01/2021;16:30:00;AVDA. ARCENTALES / AUTOV. M-40;80;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"449333,716";"4475708,696";N;NULL
2021S000112;03/01/2021;16:30:00;AVDA. ARCENTALES / AUTOV. M-40;80;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"449333,716";"4475708,696";N;NULL
2021S000112;03/01/2021;16:30:00;AVDA. ARCENTALES / AUTOV. M-40;80;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;"449333,716";"4475708,696";N;NULL
2021S000112;03/01/2021;16:30:00;AVDA. ARCENTALES / AUTOV. M-40;80;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"449333,716";"4475708,696";N;NULL
2021S000113;03/01/2021;17:20:00;CALL. ROBLES / AUTOV. M-30;1;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"443123,951";"4472016,28";N;NULL
2021S000113;03/01/2021;17:20:00;CALL. ROBLES / AUTOV. M-30;1;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"443123,951";"4472016,28";N;NULL
2021S000114;03/01/2021;17:00:00;AVDA. LOS ROSALES / CALL. ZAFIRO;137;17;VILLAVERDE;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;"442653,858";"4466697,434";N;NULL
2021S000114;03/01/2021;17:00:00;AVDA. LOS ROSALES / CALL. ZAFIRO;137;17;VILLAVERDE;Colisión lateral;Despejado;Motocicleta > 125cc;Pasajero;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;"442653,858";"4466697,434";N;NULL
2021S000114;03/01/2021;17:00:00;AVDA. LOS ROSALES / CALL. ZAFIRO;137;17;VILLAVERDE;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"442653,858";"4466697,434";NULL;NULL
2021S000115;03/01/2021;19:10:00;"CALL. ALBERTO BOSCH, 6";6;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"441412,364";"4473870,613";N;NULL
2021S000115;03/01/2021;19:10:00;"CALL. ALBERTO BOSCH, 6";6;3;RETIRO;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441412,364";"4473870,613";N;NULL
2021S000116;01/01/2021;22:40:00;CALL. RAMON ARECES / AUTOV. M-30;7;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"443773,145";"4473278,367";N;NULL
2021S000117;03/01/2021;19:05:00;"CALL. DOMINGO PARRAGA, 86";86;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"438679,257";"4465834,752";N;NULL
2021S000117;03/01/2021;19:05:00;"CALL. DOMINGO PARRAGA, 86";86;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"438679,257";"4465834,752";N;NULL
2021S000117;03/01/2021;19:05:00;"CALL. DOMINGO PARRAGA, 86";86;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"438679,257";"4465834,752";N;NULL
2021S000118;03/01/2021;19:45:00;"CALL. PRINCIPE DE VERGARA, 33";33;4;SALAMANCA;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;"442309,605";"4475337,694";N;NULL
2021S000118;03/01/2021;19:45:00;"CALL. PRINCIPE DE VERGARA, 33";33;4;SALAMANCA;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"442309,605";"4475337,694";N;NULL
2021S000118;03/01/2021;19:45:00;"CALL. PRINCIPE DE VERGARA, 33";33;4;SALAMANCA;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"442309,605";"4475337,694";N;NULL
2021S000119;03/01/2021;20:40:00;CUSTA. SAN VICENTE / PASEO. REY;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"439086,888";"4474665,313";N;NULL
2021S000119;03/01/2021;20:40:00;CUSTA. SAN VICENTE / PASEO. REY;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"439086,888";"4474665,313";N;NULL
2021S000119;03/01/2021;20:40:00;CUSTA. SAN VICENTE / PASEO. REY;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"439086,888";"4474665,313";N;NULL
2021S000119;03/01/2021;20:40:00;CUSTA. SAN VICENTE / PASEO. REY;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;"439086,888";"4474665,313";N;NULL
2021S000119;03/01/2021;20:40:00;CUSTA. SAN VICENTE / PASEO. REY;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;"439086,888";"4474665,313";N;NULL
2021S000121;03/01/2021;0:40:00;"CALL. AMADEO GOMEZ, 24";24;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"438543,536";"4480828,932";N;NULL
2021S000121;03/01/2021;0:40:00;"CALL. AMADEO GOMEZ, 24";24;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"438543,536";"4480828,932";N;NULL
2021S000121;03/01/2021;0:40:00;"CALL. AMADEO GOMEZ, 24";24;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"438543,536";"4480828,932";N;NULL
2021S000122;03/01/2021;21:50:00;AUTOV. M-30 / AVDA. ALBUFERA;+01100E;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;"443251,099";"4472227,398";N;NULL
2021S000122;03/01/2021;21:50:00;AUTOV. M-30 / AVDA. ALBUFERA;+01100E;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;"443251,099";"4472227,398";N;NULL
2021S000123;03/01/2021;22:35:00;CALL. SILVANO / CALL. JOSE RIZAL;75;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;"445953,225";"4479308,884";N;NULL
2021S000123;03/01/2021;22:35:00;CALL. SILVANO / CALL. JOSE RIZAL;75;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"445953,225";"4479308,884";S;NULL
2021S000123;03/01/2021;22:35:00;CALL. SILVANO / CALL. JOSE RIZAL;75;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"445953,225";"4479308,884";N;NULL
2021S000123;03/01/2021;22:35:00;CALL. SILVANO / CALL. JOSE RIZAL;75;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"445953,225";"4479308,884";N;NULL
2021S000126;04/01/2021;1:30:00;"CALL. JORGE JUAN, 19";19;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"441884,639";"4475027,619";S;NULL
2021S000127;04/01/2021;1:27:00;"CALL. MIGUEL ANGEL, 3";3;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"441373,629";"4476220,788";S;NULL
2021S000127;04/01/2021;1:27:00;"CALL. MIGUEL ANGEL, 3";3;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"441373,629";"4476220,788";N;NULL
2021S000129;04/01/2021;0:15:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"441170,149";"4474518,928";N;NULL
2021S000129;04/01/2021;0:15:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;"441170,149";"4474518,928";N;NULL
2021S000129;04/01/2021;0:15:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"441170,149";"4474518,928";N;NULL
2021S000129;04/01/2021;0:15:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"441170,149";"4474518,928";N;NULL
2021S000129;04/01/2021;0:15:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;"441170,149";"4474518,928";N;NULL
2021S000131;03/01/2021;13:00:00;"CALL. TOLEDO, 129";129;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"439599,054";"4473062,846";N;NULL
2021S000131;03/01/2021;13:00:00;"CALL. TOLEDO, 129";129;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"439599,054";"4473062,846";N;NULL
2021S000132;04/01/2021;7:54:00;CALL. REJAS / AUTOV. A-2;13;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;"454178,455";"4477587,509";N;NULL
2021S000132;04/01/2021;7:54:00;CALL. REJAS / AUTOV. A-2;13;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;3;Ingreso superior a 24 horas;"454178,455";"4477587,509";N;NULL
2021S000133;01/01/2021;13:30:00;"AVDA. MONFORTE DE LEMOS, 189";189;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"439022,541";"4480855,448";N;NULL
2021S000133;01/01/2021;13:30:00;"AVDA. MONFORTE DE LEMOS, 189";189;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"439022,541";"4480855,448";N;NULL
2021S000134;03/01/2021;14:27:00;"AUTOV. M-30, KM 9,900 CALZADA 2";+01000E;13;PUENTE DE VALLECAS;Alcance;Despejado;Todo terreno;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"443242,972";"4472226,633";N;NULL
2021S000134;03/01/2021;14:27:00;"AUTOV. M-30, KM 9,900 CALZADA 2";+01000E;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"443242,972";"4472226,633";N;NULL
2021S000134;03/01/2021;14:27:00;"AUTOV. M-30, KM 9,900 CALZADA 2";+01000E;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;"443242,972";"4472226,633";N;NULL
2021S000136;04/01/2021;10:03:00;"AVDA. ALBUFERA, 291";291;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"445979,993";"4470770,345";N;NULL
2021S000136;04/01/2021;10:03:00;"AVDA. ALBUFERA, 291";291;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Todo terreno;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"445979,993";"4470770,345";N;NULL
2021S000136;04/01/2021;10:03:00;"AVDA. ALBUFERA, 291";291;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"445979,993";"4470770,345";N;NULL
2021S000137;03/01/2021;12:55:00;AVDA. ALFONSO XIII / PLAZA. JOSE MARIA SOLER;130;5;CHAMARTÍN;Colisión lateral;Despejado;Maquinaria de obras;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"443377,855";"4478903,621";N;NULL
2021S000137;03/01/2021;12:55:00;AVDA. ALFONSO XIII / PLAZA. JOSE MARIA SOLER;130;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;"443377,855";"4478903,621";N;NULL
2021S000138;02/01/2021;12:45:00;"AVDA. LAS AGUILAS, 97";97;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"434188,538";"4470454,313";N;NULL
2021S000138;02/01/2021;12:45:00;"AVDA. LAS AGUILAS, 97";97;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"434188,538";"4470454,313";N;NULL
2021S000138;02/01/2021;12:45:00;"AVDA. LAS AGUILAS, 97";97;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"434188,538";"4470454,313";N;NULL
2021S000139;04/01/2021;2:48:00;"AEROP. TERMINAL T-3, 0";0;21;BARAJAS;Choque contra obstáculo fijo;NULL;Tractocamión;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"451424,807";"4480137,211";N;NULL
2021S000141;03/01/2021;10:50:00;"CALL. SINESIO DELGADO FRENTE AL Nº,10 FAROLA ,39";10;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"440875,331";"4480659,574";N;NULL
2021S000141;03/01/2021;10:50:00;"CALL. SINESIO DELGADO FRENTE AL Nº,10 FAROLA ,39";10;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;"440875,331";"4480659,574";N;NULL
2021S000142;04/01/2021;11:30:00;PLAZA. GRECIA / AVDA. ARCENTALES wanda farola 20;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;"448606,811";"4476216,426";N;NULL
2021S000142;04/01/2021;11:30:00;PLAZA. GRECIA / AVDA. ARCENTALES wanda farola 20;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;"448606,811";"4476216,426";N;NULL
2021S000142;04/01/2021;11:30:00;PLAZA. GRECIA / AVDA. ARCENTALES wanda farola 20;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"448606,811";"4476216,426";N;NULL
2021S000142;04/01/2021;11:30:00;PLAZA. GRECIA / AVDA. ARCENTALES wanda farola 20;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"448606,811";"4476216,426";N;NULL
2021S000144;03/01/2021;13:00:00;"AVDA. CARDENAL HERRERA ORIA, 251";251;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"438852,39";"4481367,092";N;NULL
2021S000144;03/01/2021;13:00:00;"AVDA. CARDENAL HERRERA ORIA, 251";251;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Camión rígido;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;"438852,39";"4481367,092";N;NULL
2021S000144;03/01/2021;13:00:00;"AVDA. CARDENAL HERRERA ORIA, 251";251;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"438852,39";"4481367,092";N;NULL
2021S000145;04/01/2021;10:35:00;"CTRA. VILLAVERDE A VALLECAS, 13";13;17;VILLAVERDE;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;"441608,052";"4467426,054";N;NULL
2021S000145;04/01/2021;10:35:00;"CTRA. VILLAVERDE A VALLECAS, 13";13;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;"441608,052";"4467426,054";N;NULL
2021S000145;04/01/2021;10:35:00;"CTRA. VILLAVERDE A VALLECAS, 13";13;17;VILLAVERDE;Alcance;Despejado;Turismo;Peatón;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;"441608,052";"4467426,054";N;NULL
2021S000147;04/01/2021;12:50:00;CALL. SINESIO DELGADO / CALL. RIBADAVIA;28;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;"440404,025";"4480472,461";N;NULL
2021S000147;04/01/2021;12:50:00;CALL. SINESIO DELGADO / CALL. RIBADAVIA;28;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;"440404,025";"4480472,461";N;NULL
2021S000148;04/01/2021;12:55:00;CALL. GRAN VIA / CALL. SILVA;50;1;CENTRO;Colisión lateral;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"440039,94";"4474713,207";N;NULL
2021S000148;04/01/2021;12:55:00;CALL. GRAN VIA / CALL. SILVA;50;1;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"440039,94";"4474713,207";N;NULL
2021S000149;04/01/2021;12:55:00;"CALL. SEIS DE DICIEMBRE, 24";24;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;"434471,502";"4477974,336";N;NULL
2021S000150;04/01/2021;14:45:00;CALL. ARROYO FONTARRON / AUTOV. A-3;1;14;MORATALAZ;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;"445762,347";"4471788,675";N;NULL
2021S000150;04/01/2021;14:45:00;CALL. ARROYO FONTARRON / AUTOV. A-3;1;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;"445762,347";"4471788,675";N;NULL
2021S000151;03/01/2021;14:15:00;CALL. PADRE DAMIAN / CALL. PEDRO MUGURUZA;22;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"441903,263";"4479286,152";N;NULL
2021S000151;03/01/2021;14:15:00;CALL. PADRE DAMIAN / CALL. PEDRO MUGURUZA;22;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"441903,263";"4479286,152";N;NULL
2021S000151;03/01/2021;14:15:00;CALL. PADRE DAMIAN / CALL. PEDRO MUGURUZA;22;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;"441903,263";"4479286,152";N;NULL
